Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe Vilavi",1 696 €,2347,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/07/1985,39,Séparé(e),Salarié Cadre,07/2018,Non,,,Oui,2017,2003,2024,02/2023,,02/2022,VW57092,VOLKSWAGEN,GOLF VIII,CARB,BER,19,M1,0,47200,16,H,8,9,99,3,5,8,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,16410,16143,2,2,24500,24402,Charente,16,75,V,S,6,0.72,1,E,49,D,16/09/2024
"	
Groupe AXA",1 742 €,2347,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/07/1985,39,Séparé(e),Salarié Cadre,07/2018,Non,,,Oui,2017,2003,2024,02/2023,,02/2022,VW57092,VOLKSWAGEN,GOLF VIII,CARB,BER,19,M1,0,47200,16,H,8,9,99,3,5,8,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,16410,16143,2,2,24500,24402,Charente,16,75,V,S,6,0.72,1,E,49,D,16/09/2024
"	
Assurpeople.com",419 €,1688,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/10/1997,26,Marié(e),Salarié Cadre,02/2022,Non,02/03/2002,06/2021,Non,non,non,non,08/2017,,11/2015,RE78061,RENAULT,KANGOO EXPRESS II,CARB,FTE,9,U0,0,15488,12,A,7,7,99,6,4,4,3,,,,,,,,,,,,,,,,,,,,,,L,2,25000,85170,85178,1,2,88640,88035,Vendée,85,52,P,S,2,0.9,6,E,75,A,16/09/2024
"	
Active Assurances",446 €,1688,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/10/1997,26,Marié(e),Salarié Cadre,02/2022,Non,02/03/2002,06/2021,Non,non,non,non,08/2017,,11/2015,RE78061,RENAULT,KANGOO EXPRESS II,CARB,FTE,9,U0,0,15488,12,A,7,7,99,6,4,4,3,,,,,,,,,,,,,,,,,,,,,,L,2,25000,85170,85178,1,2,88640,88035,Vendée,85,52,P,S,2,0.9,6,E,75,A,16/09/2024
"	
AcommeAssure",446 €,1688,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/10/1997,26,Marié(e),Salarié Cadre,02/2022,Non,02/03/2002,06/2021,Non,non,non,non,08/2017,,11/2015,RE78061,RENAULT,KANGOO EXPRESS II,CARB,FTE,9,U0,0,15488,12,A,7,7,99,6,4,4,3,,,,,,,,,,,,,,,,,,,,,,L,2,25000,85170,85178,1,2,88640,88035,Vendée,85,52,P,S,2,0.9,6,E,75,A,16/09/2024
"	
Groupe AXA",447 €,1688,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/10/1997,26,Marié(e),Salarié Cadre,02/2022,Non,02/03/2002,06/2021,Non,non,non,non,08/2017,,11/2015,RE78061,RENAULT,KANGOO EXPRESS II,CARB,FTE,9,U0,0,15488,12,A,7,7,99,6,4,4,3,,,,,,,,,,,,,,,,,,,,,,L,2,25000,85170,85178,1,2,88640,88035,Vendée,85,52,P,S,2,0.9,6,E,75,A,16/09/2024
"	
GMF",455 €,1688,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/10/1997,26,Marié(e),Salarié Cadre,02/2022,Non,02/03/2002,06/2021,Non,non,non,non,08/2017,,11/2015,RE78061,RENAULT,KANGOO EXPRESS II,CARB,FTE,9,U0,0,15488,12,A,7,7,99,6,4,4,3,,,,,,,,,,,,,,,,,,,,,,L,2,25000,85170,85178,1,2,88640,88035,Vendée,85,52,P,S,2,0.9,6,E,75,A,16/09/2024
"	
MAAF Assurances",501 €,1688,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/10/1997,26,Marié(e),Salarié Cadre,02/2022,Non,02/03/2002,06/2021,Non,non,non,non,08/2017,,11/2015,RE78061,RENAULT,KANGOO EXPRESS II,CARB,FTE,9,U0,0,15488,12,A,7,7,99,6,4,4,3,,,,,,,,,,,,,,,,,,,,,,L,2,25000,85170,85178,1,2,88640,88035,Vendée,85,52,P,S,2,0.9,6,E,75,A,16/09/2024
"	
MMA",611 €,1688,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/10/1997,26,Marié(e),Salarié Cadre,02/2022,Non,02/03/2002,06/2021,Non,non,non,non,08/2017,,11/2015,RE78061,RENAULT,KANGOO EXPRESS II,CARB,FTE,9,U0,0,15488,12,A,7,7,99,6,4,4,3,,,,,,,,,,,,,,,,,,,,,,L,2,25000,85170,85178,1,2,88640,88035,Vendée,85,52,P,S,2,0.9,6,E,75,A,16/09/2024
"	
SOS Malus",673 €,1688,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/10/1997,26,Marié(e),Salarié Cadre,02/2022,Non,02/03/2002,06/2021,Non,non,non,non,08/2017,,11/2015,RE78061,RENAULT,KANGOO EXPRESS II,CARB,FTE,9,U0,0,15488,12,A,7,7,99,6,4,4,3,,,,,,,,,,,,,,,,,,,,,,L,2,25000,85170,85178,1,2,88640,88035,Vendée,85,52,P,S,2,0.9,6,E,75,A,16/09/2024
"	
PEYRAC ASSURANCES",782 €,1688,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/10/1997,26,Marié(e),Salarié Cadre,02/2022,Non,02/03/2002,06/2021,Non,non,non,non,08/2017,,11/2015,RE78061,RENAULT,KANGOO EXPRESS II,CARB,FTE,9,U0,0,15488,12,A,7,7,99,6,4,4,3,,,,,,,,,,,,,,,,,,,,,,L,2,25000,85170,85178,1,2,88640,88035,Vendée,85,52,P,S,2,0.9,6,E,75,A,16/09/2024
"	
MMA",191 €,2710,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,15/05/1956,68,Veuf(ve),Salarié,01/1997,Non,,,Oui,2000,non,non,08/2014,,03/2000,PE28148,PEUGEOT,406,DIES,BER,7,M2,0,23020,12,E,7,9,99,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,12230,12115,2,1,10200,10197,Aveyron,12,76,P,P,27,120,6,A,79,D,16/09/2024
"	
Abeille Assurances",221 €,2710,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,15/05/1956,68,Veuf(ve),Salarié,01/1997,Non,,,Oui,2000,non,non,08/2014,,03/2000,PE28148,PEUGEOT,406,DIES,BER,7,M2,0,23020,12,E,7,9,99,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,12230,12115,2,1,10200,10197,Aveyron,12,76,P,P,27,120,6,A,79,D,16/09/2024
"	
MAAF Assurances",246 €,2710,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,15/05/1956,68,Veuf(ve),Salarié,01/1997,Non,,,Oui,2000,non,non,08/2014,,03/2000,PE28148,PEUGEOT,406,DIES,BER,7,M2,0,23020,12,E,7,9,99,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,12230,12115,2,1,10200,10197,Aveyron,12,76,P,P,27,120,6,A,79,D,16/09/2024
"	
Groupe AXA",249 €,2710,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,15/05/1956,68,Veuf(ve),Salarié,01/1997,Non,,,Oui,2000,non,non,08/2014,,03/2000,PE28148,PEUGEOT,406,DIES,BER,7,M2,0,23020,12,E,7,9,99,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,12230,12115,2,1,10200,10197,Aveyron,12,76,P,P,27,120,6,A,79,D,16/09/2024
"	
GMF",262 €,2710,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,15/05/1956,68,Veuf(ve),Salarié,01/1997,Non,,,Oui,2000,non,non,08/2014,,03/2000,PE28148,PEUGEOT,406,DIES,BER,7,M2,0,23020,12,E,7,9,99,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,12230,12115,2,1,10200,10197,Aveyron,12,76,P,P,27,120,6,A,79,D,16/09/2024
"	
Active Assurances",284 €,2710,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,15/05/1956,68,Veuf(ve),Salarié,01/1997,Non,,,Oui,2000,non,non,08/2014,,03/2000,PE28148,PEUGEOT,406,DIES,BER,7,M2,0,23020,12,E,7,9,99,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,12230,12115,2,1,10200,10197,Aveyron,12,76,P,P,27,120,6,A,79,D,16/09/2024
"	
Groupe Admiral",390 €,2710,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,15/05/1956,68,Veuf(ve),Salarié,01/1997,Non,,,Oui,2000,non,non,08/2014,,03/2000,PE28148,PEUGEOT,406,DIES,BER,7,M2,0,23020,12,E,7,9,99,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,12230,12115,2,1,10200,10197,Aveyron,12,76,P,P,27,120,6,A,79,D,16/09/2024
"	
Groupe Allianz",426 €,2710,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,15/05/1956,68,Veuf(ve),Salarié,01/1997,Non,,,Oui,2000,non,non,08/2014,,03/2000,PE28148,PEUGEOT,406,DIES,BER,7,M2,0,23020,12,E,7,9,99,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,12230,12115,2,1,10200,10197,Aveyron,12,76,P,P,27,120,6,A,79,D,16/09/2024
"	
MMA",182 €,5336,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,04/10/1959,64,Marié(e),Taxi/VTC,09/2000,Oui,31/07/1978,,Oui,2019,2011,non,04/2019,,08/2005,RE50103,RENAULT,TWINGO,CARB,BER,4,B1,0,10350,8,A,3,2,99,4,7,4,10,,,,,,,,,,,,,,,,,,,,,,T,1,7000,52500,52503,2,1,61220,61040,Haute-Marne,52,44,P,S,24,110,6,A,72,E,16/09/2024
"	
MAAF Assurances",206 €,5336,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,04/10/1959,64,Marié(e),Taxi/VTC,09/2000,Oui,31/07/1978,,Oui,2019,2011,non,04/2019,,08/2005,RE50103,RENAULT,TWINGO,CARB,BER,4,B1,0,10350,8,A,3,2,99,4,7,4,10,,,,,,,,,,,,,,,,,,,,,,T,1,7000,52500,52503,2,1,61220,61040,Haute-Marne,52,44,P,S,24,110,6,A,72,E,16/09/2024
"	
GMF",279 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
MAAF Assurances",328 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
Groupe AXA",358 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
MMA",379 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
Abeille Assurances",391 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
Active Assurances",442 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
Groupe Allianz",465 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
Groupe Admiral",701 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
Groupe Vilavi",973 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
Groupe Vilavi",993 €,2044,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/12/1949,74,Célibataire,Enseignant,03/1980,Non,,,Non,non,non,non,04/2024,,08/2005,RE67144,RENAULT,SCENIC II,CARB,MSP,7,M1,0,20000,11,B,6,8,99,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,D,2,25000,62360,62235,1,2,55290,55087,Pas-de-Calais,62,32,G,P,44,120,0,A,26,D,16/09/2024
"	
Abeille Assurances",174 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
MMA",186 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
Groupe Vilavi",195 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
MAAF Assurances",196 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
Active Assurances",215 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
Groupe Vilavi",229 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
GMF",246 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
AMV",281 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
Groupe Allianz",335 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
Groupe AXA",358 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
Groupe Admiral",410 €,8491,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/1988,36,Marié(e),Salarié,01/2014,Non,16/01/1980,,Oui,2008,2006,2012,02/2022,,02/2022,VW48162,VOLKSWAGEN,UP,ELEC,BER,4,B,1,27355,9,D,5,5,99,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,C,1,1000,43340,43111,2,1,33730,33329,Haute-Loire,43,84,P,P,10,0.57,2,E,71,A,16/09/2024
"	
ID MALUS",1 886 €,3079,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,10/04/1994,30,Célibataire,Retraité,08/2023,Non,,,Non,non,non,non,N/A,15/12/2024,02/2024,AU47426,AUDI,A4 V,GH,BRK,7,M2,1,40400,12,F,7,10,99,12,5,12,4,FIAT,DUCATO,DIES,FGN,8,FI28AE9,40092,15,F,160,U2,0,15,9,7,8,9,9,11,11,99,T,3,20000,27400,27375,1,2,20213,2B286,Eure,27,28,G,P,1,0.95,0,A,13,E,16/09/2024
"	
Active Assurances",2 698 €,3079,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,10/04/1994,30,Célibataire,Retraité,08/2023,Non,,,Non,non,non,non,N/A,15/12/2024,02/2024,AU47426,AUDI,A4 V,GH,BRK,7,M2,1,40400,12,F,7,10,99,12,5,12,4,FIAT,DUCATO,DIES,FGN,8,FI28AE9,40092,15,F,160,U2,0,15,9,7,8,9,9,11,11,99,T,3,20000,27400,27375,1,2,20213,2B286,Eure,27,28,G,P,1,0.95,0,A,13,E,16/09/2024
"	
GMF",3 457 €,3079,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,10/04/1994,30,Célibataire,Retraité,08/2023,Non,,,Non,non,non,non,N/A,15/12/2024,02/2024,AU47426,AUDI,A4 V,GH,BRK,7,M2,1,40400,12,F,7,10,99,12,5,12,4,FIAT,DUCATO,DIES,FGN,8,FI28AE9,40092,15,F,160,U2,0,15,9,7,8,9,9,11,11,99,T,3,20000,27400,27375,1,2,20213,2B286,Eure,27,28,G,P,1,0.95,0,A,13,E,16/09/2024
"	
Groupe Vilavi",3 974 €,3079,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,10/04/1994,30,Célibataire,Retraité,08/2023,Non,,,Non,non,non,non,N/A,15/12/2024,02/2024,AU47426,AUDI,A4 V,GH,BRK,7,M2,1,40400,12,F,7,10,99,12,5,12,4,FIAT,DUCATO,DIES,FGN,8,FI28AE9,40092,15,F,160,U2,0,15,9,7,8,9,9,11,11,99,T,3,20000,27400,27375,1,2,20213,2B286,Eure,27,28,G,P,1,0.95,0,A,13,E,16/09/2024
"	
Groupe Vilavi",4 015 €,3079,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,10/04/1994,30,Célibataire,Retraité,08/2023,Non,,,Non,non,non,non,N/A,15/12/2024,02/2024,AU47426,AUDI,A4 V,GH,BRK,7,M2,1,40400,12,F,7,10,99,12,5,12,4,FIAT,DUCATO,DIES,FGN,8,FI28AE9,40092,15,F,160,U2,0,15,9,7,8,9,9,11,11,99,T,3,20000,27400,27375,1,2,20213,2B286,Eure,27,28,G,P,1,0.95,0,A,13,E,16/09/2024
"	
Groupe Admiral",5 490 €,3079,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,10/04/1994,30,Célibataire,Retraité,08/2023,Non,,,Non,non,non,non,N/A,15/12/2024,02/2024,AU47426,AUDI,A4 V,GH,BRK,7,M2,1,40400,12,F,7,10,99,12,5,12,4,FIAT,DUCATO,DIES,FGN,8,FI28AE9,40092,15,F,160,U2,0,15,9,7,8,9,9,11,11,99,T,3,20000,27400,27375,1,2,20213,2B286,Eure,27,28,G,P,1,0.95,0,A,13,E,16/09/2024
"	
MAAF Assurances",552 €,3765,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/10/1991,32,Célibataire,Retraité,06/2020,Non,,,Non,non,non,non,07/2012,,11/2005,AU18312,AUDI,A4,DIES,BER,7,M2,0,32790,14,G,11,8,99,12,8,13,4,,,,,,,,,,,,,,,,,,,,,,T,1,2000,47600,47090,2,1,39570,39537,Lot-et-Garonne,47,75,P,S,4,0.8,6,A,8,D,16/09/2024
"	
Active Assurances",566 €,3765,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/10/1991,32,Célibataire,Retraité,06/2020,Non,,,Non,non,non,non,07/2012,,11/2005,AU18312,AUDI,A4,DIES,BER,7,M2,0,32790,14,G,11,8,99,12,8,13,4,,,,,,,,,,,,,,,,,,,,,,T,1,2000,47600,47090,2,1,39570,39537,Lot-et-Garonne,47,75,P,S,4,0.8,6,A,8,D,16/09/2024
"	
Groupe Admiral",614 €,3765,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/10/1991,32,Célibataire,Retraité,06/2020,Non,,,Non,non,non,non,07/2012,,11/2005,AU18312,AUDI,A4,DIES,BER,7,M2,0,32790,14,G,11,8,99,12,8,13,4,,,,,,,,,,,,,,,,,,,,,,T,1,2000,47600,47090,2,1,39570,39537,Lot-et-Garonne,47,75,P,S,4,0.8,6,A,8,D,16/09/2024
"	
GMF",635 €,3765,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/10/1991,32,Célibataire,Retraité,06/2020,Non,,,Non,non,non,non,07/2012,,11/2005,AU18312,AUDI,A4,DIES,BER,7,M2,0,32790,14,G,11,8,99,12,8,13,4,,,,,,,,,,,,,,,,,,,,,,T,1,2000,47600,47090,2,1,39570,39537,Lot-et-Garonne,47,75,P,S,4,0.8,6,A,8,D,16/09/2024
"	
Groupe Allianz",646 €,3765,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/10/1991,32,Célibataire,Retraité,06/2020,Non,,,Non,non,non,non,07/2012,,11/2005,AU18312,AUDI,A4,DIES,BER,7,M2,0,32790,14,G,11,8,99,12,8,13,4,,,,,,,,,,,,,,,,,,,,,,T,1,2000,47600,47090,2,1,39570,39537,Lot-et-Garonne,47,75,P,S,4,0.8,6,A,8,D,16/09/2024
