Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe AXA",550 €,5,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,05/09/1986,38,Divorcé(e),Fonctionnaire hospitalier,10/2006,Non,,,Non,non,non,non,N/A,07/10/2024,11/2005,AU18769,AUDI,A4,DIES,BER,8,M2,0,34240,13,F,11,10,99,13,8,13,5,BMW,SERIE 3 VII,EE,BER,9,BM82190,46500,14,H,163,M2,0,11,5,7,12,9,13,8,12,99,L,1,7000,59218,59425,2,1,57580,57728,Nord,59,32,J,P,17,40,0,A,19,A,16/09/2024
"	
Abeille Assurances",557 €,5,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,05/09/1986,38,Divorcé(e),Fonctionnaire hospitalier,10/2006,Non,,,Non,non,non,non,N/A,07/10/2024,11/2005,AU18769,AUDI,A4,DIES,BER,8,M2,0,34240,13,F,11,10,99,13,8,13,5,BMW,SERIE 3 VII,EE,BER,9,BM82190,46500,14,H,163,M2,0,11,5,7,12,9,13,8,12,99,L,1,7000,59218,59425,2,1,57580,57728,Nord,59,32,J,P,17,40,0,A,19,A,16/09/2024
"	
Groupe Admiral",672 €,5,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,05/09/1986,38,Divorcé(e),Fonctionnaire hospitalier,10/2006,Non,,,Non,non,non,non,N/A,07/10/2024,11/2005,AU18769,AUDI,A4,DIES,BER,8,M2,0,34240,13,F,11,10,99,13,8,13,5,BMW,SERIE 3 VII,EE,BER,9,BM82190,46500,14,H,163,M2,0,11,5,7,12,9,13,8,12,99,L,1,7000,59218,59425,2,1,57580,57728,Nord,59,32,J,P,17,40,0,A,19,A,16/09/2024
"	
Active Assurances",715 €,5,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,05/09/1986,38,Divorcé(e),Fonctionnaire hospitalier,10/2006,Non,,,Non,non,non,non,N/A,07/10/2024,11/2005,AU18769,AUDI,A4,DIES,BER,8,M2,0,34240,13,F,11,10,99,13,8,13,5,BMW,SERIE 3 VII,EE,BER,9,BM82190,46500,14,H,163,M2,0,11,5,7,12,9,13,8,12,99,L,1,7000,59218,59425,2,1,57580,57728,Nord,59,32,J,P,17,40,0,A,19,A,16/09/2024
"	
Groupe Allianz",809 €,5,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,05/09/1986,38,Divorcé(e),Fonctionnaire hospitalier,10/2006,Non,,,Non,non,non,non,N/A,07/10/2024,11/2005,AU18769,AUDI,A4,DIES,BER,8,M2,0,34240,13,F,11,10,99,13,8,13,5,BMW,SERIE 3 VII,EE,BER,9,BM82190,46500,14,H,163,M2,0,11,5,7,12,9,13,8,12,99,L,1,7000,59218,59425,2,1,57580,57728,Nord,59,32,J,P,17,40,0,A,19,A,16/09/2024
"	
AMV",1 314 €,5,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,05/09/1986,38,Divorcé(e),Fonctionnaire hospitalier,10/2006,Non,,,Non,non,non,non,N/A,07/10/2024,11/2005,AU18769,AUDI,A4,DIES,BER,8,M2,0,34240,13,F,11,10,99,13,8,13,5,BMW,SERIE 3 VII,EE,BER,9,BM82190,46500,14,H,163,M2,0,11,5,7,12,9,13,8,12,99,L,1,7000,59218,59425,2,1,57580,57728,Nord,59,32,J,P,17,40,0,A,19,A,16/09/2024
"	
MMA",229 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1981,43,Séparé(e),Retraité,08/2010,Oui,,,Oui,2021,2016,2008,07/2024,,03/2024,MN01931,MINI,MINI,CARB,BER,5,B2,0,23100,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,5000,10410,10412,1,2,8110,08090,Aube,10,44,P,P,14,10,0,A,17,D,16/09/2024
"	
MAAF Assurances",239 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1981,43,Séparé(e),Retraité,08/2010,Oui,,,Oui,2021,2016,2008,07/2024,,03/2024,MN01931,MINI,MINI,CARB,BER,5,B2,0,23100,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,5000,10410,10412,1,2,8110,08090,Aube,10,44,P,P,14,10,0,A,17,D,16/09/2024
"	
GMF",241 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1981,43,Séparé(e),Retraité,08/2010,Oui,,,Oui,2021,2016,2008,07/2024,,03/2024,MN01931,MINI,MINI,CARB,BER,5,B2,0,23100,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,5000,10410,10412,1,2,8110,08090,Aube,10,44,P,P,14,10,0,A,17,D,16/09/2024
"	
Active Assurances",385 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1981,43,Séparé(e),Retraité,08/2010,Oui,,,Oui,2021,2016,2008,07/2024,,03/2024,MN01931,MINI,MINI,CARB,BER,5,B2,0,23100,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,5000,10410,10412,1,2,8110,08090,Aube,10,44,P,P,14,10,0,A,17,D,16/09/2024
"	
Groupe AXA",423 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1981,43,Séparé(e),Retraité,08/2010,Oui,,,Oui,2021,2016,2008,07/2024,,03/2024,MN01931,MINI,MINI,CARB,BER,5,B2,0,23100,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,5000,10410,10412,1,2,8110,08090,Aube,10,44,P,P,14,10,0,A,17,D,16/09/2024
"	
Groupe Allianz",444 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1981,43,Séparé(e),Retraité,08/2010,Oui,,,Oui,2021,2016,2008,07/2024,,03/2024,MN01931,MINI,MINI,CARB,BER,5,B2,0,23100,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,5000,10410,10412,1,2,8110,08090,Aube,10,44,P,P,14,10,0,A,17,D,16/09/2024
"	
Groupe Vilavi",451 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1981,43,Séparé(e),Retraité,08/2010,Oui,,,Oui,2021,2016,2008,07/2024,,03/2024,MN01931,MINI,MINI,CARB,BER,5,B2,0,23100,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,5000,10410,10412,1,2,8110,08090,Aube,10,44,P,P,14,10,0,A,17,D,16/09/2024
"	
Groupe Vilavi",485 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1981,43,Séparé(e),Retraité,08/2010,Oui,,,Oui,2021,2016,2008,07/2024,,03/2024,MN01931,MINI,MINI,CARB,BER,5,B2,0,23100,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,5000,10410,10412,1,2,8110,08090,Aube,10,44,P,P,14,10,0,A,17,D,16/09/2024
"	
Groupe Admiral",517 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1981,43,Séparé(e),Retraité,08/2010,Oui,,,Oui,2021,2016,2008,07/2024,,03/2024,MN01931,MINI,MINI,CARB,BER,5,B2,0,23100,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,5000,10410,10412,1,2,8110,08090,Aube,10,44,P,P,14,10,0,A,17,D,16/09/2024
"	
GMF",274 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
Groupe Vilavi",279 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
Groupe AXA",286 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
Groupe Vilavi",299 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
Abeille Assurances",300 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
Active Assurances",314 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
MAAF Assurances",342 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
MMA",346 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
Groupe Admiral",355 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
AMV",359 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
Groupe Allianz",367 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/07/1983,41,Séparé(e),Fonctionnaire autre,03/2007,Non,,,Non,non,non,non,02/2021,,07/2005,RE64054,RENAULT,GRAND SCENIC,CARB,MSP,7,H1,0,43300,13,F,7,12,99,10,4,10,5,,,,,,,,,,,,,,,,,,,,,,T,2,25000,62150,62441,1,2,54200,54288,Pas-de-Calais,62,32,P,P,17,40,3,A,50,C,16/09/2024
"	
Groupe AXA",242 €,7,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,22/01/1982,42,Pacsé(e),Sans profession,03/2016,Oui,29/04/1939,10/1983,Non,non,non,non,N/A,28/07/2025,08/2005,RE43373,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24638,11,C,9,4,99,14,9,5,6,KIA,CEED III,CARB,BRK,8,KA23297,28490,13,D,160,M1,0,6,5,8,9,4,9,6,11,99,D,3,25000,19430,19189,2,1,11000,11069,Corrèze,19,75,V,P,8,0.64,0,E,70,A,16/09/2024
"	
Groupe Admiral",401 €,7,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,22/01/1982,42,Pacsé(e),Sans profession,03/2016,Oui,29/04/1939,10/1983,Non,non,non,non,N/A,28/07/2025,08/2005,RE43373,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24638,11,C,9,4,99,14,9,5,6,KIA,CEED III,CARB,BRK,8,KA23297,28490,13,D,160,M1,0,6,5,8,9,4,9,6,11,99,D,3,25000,19430,19189,2,1,11000,11069,Corrèze,19,75,V,P,8,0.64,0,E,70,A,16/09/2024
"	
MAAF Assurances",411 €,7,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,22/01/1982,42,Pacsé(e),Sans profession,03/2016,Oui,29/04/1939,10/1983,Non,non,non,non,N/A,28/07/2025,08/2005,RE43373,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24638,11,C,9,4,99,14,9,5,6,KIA,CEED III,CARB,BRK,8,KA23297,28490,13,D,160,M1,0,6,5,8,9,4,9,6,11,99,D,3,25000,19430,19189,2,1,11000,11069,Corrèze,19,75,V,P,8,0.64,0,E,70,A,16/09/2024
"	
Active Assurances",429 €,7,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,22/01/1982,42,Pacsé(e),Sans profession,03/2016,Oui,29/04/1939,10/1983,Non,non,non,non,N/A,28/07/2025,08/2005,RE43373,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24638,11,C,9,4,99,14,9,5,6,KIA,CEED III,CARB,BRK,8,KA23297,28490,13,D,160,M1,0,6,5,8,9,4,9,6,11,99,D,3,25000,19430,19189,2,1,11000,11069,Corrèze,19,75,V,P,8,0.64,0,E,70,A,16/09/2024
"	
GMF",430 €,7,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,22/01/1982,42,Pacsé(e),Sans profession,03/2016,Oui,29/04/1939,10/1983,Non,non,non,non,N/A,28/07/2025,08/2005,RE43373,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24638,11,C,9,4,99,14,9,5,6,KIA,CEED III,CARB,BRK,8,KA23297,28490,13,D,160,M1,0,6,5,8,9,4,9,6,11,99,D,3,25000,19430,19189,2,1,11000,11069,Corrèze,19,75,V,P,8,0.64,0,E,70,A,16/09/2024
"	
Groupe Vilavi",452 €,7,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,22/01/1982,42,Pacsé(e),Sans profession,03/2016,Oui,29/04/1939,10/1983,Non,non,non,non,N/A,28/07/2025,08/2005,RE43373,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24638,11,C,9,4,99,14,9,5,6,KIA,CEED III,CARB,BRK,8,KA23297,28490,13,D,160,M1,0,6,5,8,9,4,9,6,11,99,D,3,25000,19430,19189,2,1,11000,11069,Corrèze,19,75,V,P,8,0.64,0,E,70,A,16/09/2024
"	
Groupe Vilavi",493 €,7,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,22/01/1982,42,Pacsé(e),Sans profession,03/2016,Oui,29/04/1939,10/1983,Non,non,non,non,N/A,28/07/2025,08/2005,RE43373,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24638,11,C,9,4,99,14,9,5,6,KIA,CEED III,CARB,BRK,8,KA23297,28490,13,D,160,M1,0,6,5,8,9,4,9,6,11,99,D,3,25000,19430,19189,2,1,11000,11069,Corrèze,19,75,V,P,8,0.64,0,E,70,A,16/09/2024
"	
Groupe Allianz",656 €,7,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,22/01/1982,42,Pacsé(e),Sans profession,03/2016,Oui,29/04/1939,10/1983,Non,non,non,non,N/A,28/07/2025,08/2005,RE43373,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24638,11,C,9,4,99,14,9,5,6,KIA,CEED III,CARB,BRK,8,KA23297,28490,13,D,160,M1,0,6,5,8,9,4,9,6,11,99,D,3,25000,19430,19189,2,1,11000,11069,Corrèze,19,75,V,P,8,0.64,0,E,70,A,16/09/2024
"	
MAAF Assurances",251 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
MMA",260 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
GMF",319 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
Groupe Vilavi",332 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
Active Assurances",351 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
AMV",363 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
Groupe Vilavi",366 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
Groupe Admiral",422 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
Groupe AXA",557 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
Groupe Allianz",580 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/08/1954,70,Veuf(ve),Sans profession,04/2003,Non,,,Non,non,non,non,04/2024,,03/2024,DC03229,DACIA,DUSTER,CARB,VTC,7,TT,0,20400,13,C,6,12,99,12,3,7,1,,,,,,,,,,,,,,,,,,,,,,C,2,12500,77320,77421,1,2,76400,76240,Seine-et-Marne,77,11,G,P,21,80,0,E,81,C,16/09/2024
"	
Groupe AXA",350 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/07/1982,42,Célibataire,Retraité,01/2009,Non,,,Oui,2011,1999,2022,09/2009,,08/2005,RE43350,RENAULT,TRAFIC,DIES,CBC,7,U1,0,25900,9,D,9,4,99,16,7,4,5,,,,,,,,,,,,,,,,,,,,,,D,3,30000,66750,66171,1,2,57640,57204,Pyrénées-Orientales,66,76,G,P,15,20,6,A,84,D,16/09/2024
"	
MAAF Assurances",370 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/07/1982,42,Célibataire,Retraité,01/2009,Non,,,Oui,2011,1999,2022,09/2009,,08/2005,RE43350,RENAULT,TRAFIC,DIES,CBC,7,U1,0,25900,9,D,9,4,99,16,7,4,5,,,,,,,,,,,,,,,,,,,,,,D,3,30000,66750,66171,1,2,57640,57204,Pyrénées-Orientales,66,76,G,P,15,20,6,A,84,D,16/09/2024
"	
MMA",470 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/07/1982,42,Célibataire,Retraité,01/2009,Non,,,Oui,2011,1999,2022,09/2009,,08/2005,RE43350,RENAULT,TRAFIC,DIES,CBC,7,U1,0,25900,9,D,9,4,99,16,7,4,5,,,,,,,,,,,,,,,,,,,,,,D,3,30000,66750,66171,1,2,57640,57204,Pyrénées-Orientales,66,76,G,P,15,20,6,A,84,D,16/09/2024
"	
GMF",535 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/07/1982,42,Célibataire,Retraité,01/2009,Non,,,Oui,2011,1999,2022,09/2009,,08/2005,RE43350,RENAULT,TRAFIC,DIES,CBC,7,U1,0,25900,9,D,9,4,99,16,7,4,5,,,,,,,,,,,,,,,,,,,,,,D,3,30000,66750,66171,1,2,57640,57204,Pyrénées-Orientales,66,76,G,P,15,20,6,A,84,D,16/09/2024
"	
Groupe Admiral",624 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/07/1982,42,Célibataire,Retraité,01/2009,Non,,,Oui,2011,1999,2022,09/2009,,08/2005,RE43350,RENAULT,TRAFIC,DIES,CBC,7,U1,0,25900,9,D,9,4,99,16,7,4,5,,,,,,,,,,,,,,,,,,,,,,D,3,30000,66750,66171,1,2,57640,57204,Pyrénées-Orientales,66,76,G,P,15,20,6,A,84,D,16/09/2024
"	
Active Assurances",638 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/07/1982,42,Célibataire,Retraité,01/2009,Non,,,Oui,2011,1999,2022,09/2009,,08/2005,RE43350,RENAULT,TRAFIC,DIES,CBC,7,U1,0,25900,9,D,9,4,99,16,7,4,5,,,,,,,,,,,,,,,,,,,,,,D,3,30000,66750,66171,1,2,57640,57204,Pyrénées-Orientales,66,76,G,P,15,20,6,A,84,D,16/09/2024
"	
Groupe Allianz",691 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/07/1982,42,Célibataire,Retraité,01/2009,Non,,,Oui,2011,1999,2022,09/2009,,08/2005,RE43350,RENAULT,TRAFIC,DIES,CBC,7,U1,0,25900,9,D,9,4,99,16,7,4,5,,,,,,,,,,,,,,,,,,,,,,D,3,30000,66750,66171,1,2,57640,57204,Pyrénées-Orientales,66,76,G,P,15,20,6,A,84,D,16/09/2024
"	
Groupe Vilavi",881 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/07/1982,42,Célibataire,Retraité,01/2009,Non,,,Oui,2011,1999,2022,09/2009,,08/2005,RE43350,RENAULT,TRAFIC,DIES,CBC,7,U1,0,25900,9,D,9,4,99,16,7,4,5,,,,,,,,,,,,,,,,,,,,,,D,3,30000,66750,66171,1,2,57640,57204,Pyrénées-Orientales,66,76,G,P,15,20,6,A,84,D,16/09/2024
